model,id,closestMatch
XRV650 Africa Twin,18469,No Match Found
TR200  Fat Cat,18470,Raga Factory Replica
PW80 Zinger,18471,4 Zinger 60
TTR90/E,18472,TTR90E
TS125XUE,18473,TS125
TS50X,18474,TS50
ZX6 D/E 1990-2002 Right Side,18475,No Match Found
ZZR600 2003-2004 Right Side,18476,No Match Found
ZX6 D/E 1990-2002 Left Side,18477,No Match Found
ZZR600 2003-2004 Left Side,18478,No Match Found
ZX-6R 1998-2002 Right Side,18479,No Match Found
ZZR600 2005-2008 Right Side,18480,No Match Found
ZX9R 1998-2003 Right Side,18481,No Match Found
ZX-6R 1998-2002 Left Side,18482,No Match Found
ZZR600 2005-2008 Left Side,18483,No Match Found
ZX9R 1998-2003 Left Side,18484,No Match Found
ZX900R (NINJA) 1983-1985 Left Side,18485,RTV-XG850 Sidekick
ZX900R (NINJA) 1983-1985 Right Side,18486,RTV-XG850 Sidekick
EX500 1987-1993 Left Side,18487,No Match Found
"ZX600 A1-A3, B-1 1985-1987 Left Side",18488,RTV-XG850 Sidekick
EX500 1987-1993 Right Side,18489,No Match Found
"ZX600 A1-A3, B-1 1985-1987 Right Side",18490,RTV-XG850 Sidekick
ZX1000R (NINJA) 1986-1987 Left Side,18491,RTV-XG850 Sidekick
ZX1000R (NINJA) 1986-1987 Right Side,18492,RTV-XG850 Sidekick
EX500 1994-2009 Right Side,18493,No Match Found
ZX600 F1-F3 1995-1997 Right Side,18494,No Match Found
ZX750 (NINJA) 1992-2003 Right Side,18495,RTV-XG850 Sidekick
EX500 1994-2009 Left Side,18496,No Match Found
ZX600 F1-F3 1995-1997 Left Side,18497,No Match Found
ZX750 (NINJA) 1992-2003 Left Side,18498,RTV-XG850 Sidekick
TDM900 2002-2008 Right Side,18499,No Match Found
TDM900 2002-2008 Left Side,18500,No Match Found
XJ600 SECA II 1992-1998 Right Side,18501,Rocket III
XJ600 SECA II 1992-1998 Left Side,18502,Rocket III
EX650R (NINJA) 2006-2008 Left Side,18503,RTV-XG850 Sidekick
GSX600 (KATANA) 1998-2006 Right Side,18504,RTV-XG850 Sidekick
GSX750 (KATANA) 1998-2006 Right Side,18505,RTV-XG850 Sidekick
GSX600 (KATANA) 1998-2006 Left Side,18506,RTV-XG850 Sidekick
GSX750 (KATANA) 1998-2006 Left Side,18507,RTV-XG850 Sidekick
GSXR750 TG/H/RG 1986-1987 Right Side,18508,Sidewinder LTX
GSXR1100H/J 1987-1988 Right Side,18509,No Match Found
GSXR750 TG/H/RG 1986-1987 Left Side,18510,Sidewinder LTX
GSXR1100H/J 1987-1988 Left Side,18511,No Match Found
GSX600 (KATANA) 1988-1997 Right Side,18512,RTV-XG850 Sidekick
GSX750 (KATANA) 1988-1997 Right Side,18513,RTV-XG850 Sidekick
GSX600 (KATANA) 1988-1997 Left Side,18514,RTV-XG850 Sidekick
GSX750 (KATANA) 1988-1997 Left Side,18515,RTV-XG850 Sidekick
GSXR600 1992-1993 Right Side,18516,No Match Found
GSXR750 M/N/WP/WR/WS 1991-1995 Right Side,18517,Sidewinder LTX
GSXR1100 WP/WR 1993-1994 Right Side,18518,GSXR1100
GSXR600 1992-1993 Left Side,18519,No Match Found
GSXR750 M/N/WP/WR/WS 1991-1995 Left Side,18520,Sidewinder LTX
GSXR1100 WP/WR 1993-1994 Left Side,18521,GSXR1100
GSXR600 V/W/X/Y 1997-2000 Right Side,18522,Sidewinder BTX
GSXR750 T/V/W/X 1996-1999 Right Side,18523,Sidewinder LTX
GSXR600 V/W/X/Y 1997-2000 Left Side,18524,Sidewinder BTX
GSXR750 T/V/W/X 1996-1999 Left Side,18525,Sidewinder LTX
TDM850 1992-1993 Right Side,18526,No Match Found
TDM850 1992-1993 Left Side,18527,No Match Found
FZ700/750 All Years Right Side,18528,No Match Found
FZ700/750 All Years Left Side,18529,No Match Found
YZF600R 1995-2007 Right Side,18530,No Match Found
YZF750 1994-1998 Right Side,18531,No Match Found
YZF600R 1995-2007 Left Side,18532,No Match Found
YZF750 1994-1998 Left Side,18533,No Match Found
FZR1000 1994-1995 Left Side,18534,No Match Found
FZR600 1989-1999 Right Side,18535,No Match Found
FZR600 1989-1999 Left Side,18536,No Match Found
YZF-R6 1999-2000 Right Side,18537,No Match Found
FZR1000 1994-1995 Right Side,18538,No Match Found
YZF1000R1 1998-1999 Right Side,18539,No Match Found
YZF-R6 1999-2000 Left Side,18540,No Match Found
YZF1000R1 1998-1999 Left Side,18541,No Match Found
CBR600F2 1991-1994 Right Side,18542,No Match Found
CBR600F3 1995-1998 Right Side,18543,No Match Found
CBR1000F 1993-1996 Right Side,18544,No Match Found
CBR600F2 1991-1994 Left Side,18545,No Match Found
CBR600F3 1995-1998 Left Side,18546,No Match Found
CBR1000F 1993-1996 Left Side,18547,No Match Found
GS500F 2004-2008 Right Side,18548,No Match Found
GS500F 2004-2008 Left Side,18549,No Match Found
DL650 V-Strom 2004-2009 Right Side,18550,RTV-XG850 Sidekick
DL1000 V-Strom 2002-2009 Right Side,18551,RTV-XG850 Sidekick
DL650 V-Strom 2004-2009 Left Side,18552,RTV-XG850 Sidekick
DL1000 V-Strom 2002-2009 Left Side,18553,RTV-XG850 Sidekick
ZX-10R 2008-2010 Right Side,18554,No Match Found
ZX-10R 2008-2010 Left Side,18555,No Match Found
YZF1000R 1997 Right Side,18556,No Match Found
YZF1000R 1997 Left Side,18557,No Match Found
Scout Bobber,18558,Scout Junior
Scout Bobber (ABS),18559,No Match Found
Scout Sixty (ABS),18560,125 Six Days
V7 II Stone ABS,18561,Vinson 500
MGX 21 Flying Fortress,18562,RS Viking Professional
Audace,18563,Audace
Spyder,18564,Spyder RS-S Roadster
Spyder RT Audio/Convenience,18565,Spyder RT Roadster
Eldorado,18566,Eldorado
500 Auto 4x4,18567,GTV 500 Alloy
500 I Auto 4x4,18568,No Match Found
400 Outlander EFI 4x4,18569,Outlander L 450
800 Outlander R EFI Xxc 4x4,18570,Outlander L MAX 450
500 MXU,18571,500 SuperSport
500 UXV,18572,500 GTV
500 Sportsman 6x6 (non EBS),18573,Sportsman X2 550
500 Magnum 4x4 (non-EBS),18574,No Match Found
500 Ranger 2x4/4x4/6x6,18575,Ranger 6x6
500 Ranger EFI/Carb 4x4,18576,Ranger Crew XP 1000
600 Sportsman 4x4 (EBS),18577,Sportsman XP 850
450 King Quad AXi 4x4,18578,King Quad 400
450 King Quad 4x4,18579,King Quad 400
500 Vinson 4x4,18580,Vinson 500
700 Twin Peaks 4x4 Auto,18581,Twin Peaks 700
350 Bruin 2x4 Auto,18582,No Match Found
350 Bruin 4x4 Auto,18583,No Match Found
400 Grizzly 4x4,18584,Grizzly 400
450 Grizzly 4x4,18585,Grizzly 400
450 Kodiak 4x4,18586,Kodiak 400
450 Wolverine 4x4,18587,Wolverine X4
TRX 350 TE/FE 2x4/4x4,18588,No Match Found
TRX 350 TM/FM 2x4/4x4,18589,No Match Found
TRX 400 FM Fourtrax Foreman 4x4,18590,FourTrax Foreman 400
TRX 450 FE/FM/S/ES 4x4,18591,No Match Found
450 Sportsman 4x4 w/ Severe Duty Belt,18592,RMZ450Z
500 Sportsman 4x4 w/ Severe Duty Belt,18593,Quadracer 500
500 Sportsman 6x6 (non EBS) w/ Severe Duty Belt,18594,Quadracer 500
500 Xplorer 4x4 w/ Severe Duty Belt,18595,Pantah 500
500 Big Boss 6x6 w/ Severe Duty Belt,18596,Ninja 500
500 Ranger 2x4/4x4/6x6 w/ Severe Duty Belt,18597,Rancher 500
500 Ranger Crew 4x4 w/ Severe Duty Belt,18598,Rancher 500
500 Ranger EFI 4x4 w/ Severe Duty Belt,18599,Rancher 500
500 Ranger EFI/Carb 4x4 w/ Severe Duty Belt,18600,Rancher 500
500 Scrambler 2x4 w/ Severe Duty Belt,18601,Pioneer 500
500 Scrambler 4x4 w/ Severe Duty Belt,18602,Pioneer 500
500 Sportsman HO 4x4 (EBS) w/ Super Duty Belt,18603,Skandic 500
600 Sportsman 4x4 (EBS) w/ Super Duty Belt,18604,SP600
500 Vinson 4x4 w/ Severe Duty Belt,18605,Outlander L MAX 500
700 Twin Peaks 4x4 Auto w/ Severe Duty Belt,18606,PRO X2 700
350 Bruin 2x4 Auto w/ Super Duty Belt,18607,Super Cub 125
350 Bruin 4x4 Auto w/ Super Duty Belt,18608,Super Cub 125
350 Grizzly 2x4 w/ Super Duty Belt,18609,Super 370
350 Grizzly 4x4 w/ Super Duty Belt,18610,Super 370
600 Grizzly 4x4 w/ Severe Duty Belt,18611,Mountain Max 600
1000 General 4x4 (EBS)  Kit will eliminate the EBS,18612,Multistrada 1000
600 Grizzly 4x4,18613,Grizzly 400
500 I TRX/TBX 4x4,18614,No Match Found
250 Trail Blazer/Trail Boss 2x4,18615,Trail Blazer 250
250 Xplorer 2x4,18616,Xplorer XRT500
300 Xplorer 4x4/Xpress 2x4,18617,Xplorer XR 500
330 Magnum 2x4/4x4,18618,Magnum 425
500 Sportsman EFI X2/Touring 4x4 (EBS),18619,Quest 500
570 Sportsman ACE 4x4 (EBS)  Kit will eliminate the EBS.,18620,Ranger Crew 570-4
TRX 300 2x4 (except EX models) All Years,18621,GTX 300
TRX 350 2x4/4x4,18622,TRX250X
TRX 400 AT Rancher 4x4,18623,EXT Panther 340
TRX 400 Foreman 4x4,18624,FourTrax Foreman 400
TRX 450 Foreman 4x4,18625,FourTrax Foreman 400
TRX 420 Rancher 2x4/4x4,18626,TX Racer 294
TRX 500 Foreman 4x4,18627,FourTrax Foreman 400
TRX 500 Rubicon 4x4,18628,Foreman Rubicon 500
700 KFX 2x4 w/ Severe Belt,18629,No Match Found
500 Sportsman EFI X2/Touring 4x4 (EBS) w/ Severe Duty Belt,18630,Quadracer 500
800 Sportsman EFI Touring 4x4 (EBS) w/ Severe Duty Belt,18631,RMK Shift 800
TRX 500 Rubicon 4x4 (Non DCT Models),18632,Panther 5000
800 Sportsman EFI Touring 4x4 (EBS),18633,Rush 800
TR 650 Terra,18634,DR650SER
SPORTSMAN 800 TWIN 4X4 EFI,18635,Sportsman 800
Stratoliner Deluxe,18636,Stratoliner S
TRX 400 4X4,18637,TRX400X
TRX 450S/ES 4X4,18638,Astro SS 440
TRX 500 2x4,18639,VMAX 500 DX
TRX 500 4x4,18640,VMAX 500 XTC
XLT SP,18641,EXT Special 292
500 XC 45TH AE,18642,No Match Found
FORMULA DLX 380,18643,Formula 380
FORMULA DLX 500,18644,Formula Z 500
FORMULA DLX 500 FAN,18645,Formula 500F
FORMULA DLX 500 LC,18646,Formula Z 500
FORMULA DLX 583,18647,Formula Z 583
FORMULA DLX 670,18648,Formula Z 670
FORMULA ELECTRIC,18649,Formula XTC
FORMULA SE,18650,Formula S
FORMULA Z 500,18651,Formula Z 500
FREESTYLE 300 F,18652,Freestyle 300F
MX Z 380 F,18653,MXZ 380F
MX Z440,18654,MXZ 440F
MX Z440 F,18655,MXZ 440F
MX Z500,18656,Blizzard MX 5500
MX Z500 F,18657,MXZ 500F
MX Z583,18658,MXZ 583
MX Z670,18659,MXZ 700
MX ZX 440,18660,MXZ 440
SKANDIC TUNDRA 300F,18661,Skandic 300F
TOURING 300 F,18662,Touring 380F
TOURING 500,18663,Touring 500
TOURING 500 F,18664,Touring 500F
TOURING E LT,18665,Touring LE
TOURING LE,18666,Touring LE
TOURING SLE,18667,Touring SLE
TUNDRA 300 F,18668,Tundra 600
GRAND TOURING LE 600 HO E-TEC,18669,Grand Touring 600
GRAND TOURING LE 600 HO E-TEC XR,18670,Grand Touring 600R
GRAND TOURING SPORT,18671,Grand Touring 600R
GRAND TOURING SPORT 550 F,18672,Grand Touring 550F
GRAND TOURING SPORT 550 F XP-FAN,18673,Grand Touring 550F
GRAND TOURING SPORT 600,18674,Grand Touring 600R
GSX FAN 380F,18675,GSX 380F
GSX FAN 550F,18676,GSX 550F
GSX LE 600 HO E-TEC,18677,VMAX 4 800 Mountain Max
GSX LE 600 HO E-TEC XP,18678,No Match Found
GSX LTD 600 HO E-TEC,18679,No Match Found
GSX LTD 600 HO SDI,18680,No Match Found
GSX LTD 800 HO,18681,VMAX 4 800 Mountain Max
GSX LTD 800R POWER T.E.K.,18682,No Match Found
GSX SE 600 HO E-TEC,18683,VMAX 4 800 Mountain Max
GSX SPORT 600 HO SDI,18684,Sport 1000 S
GTX FAN 380,18685,GTX 380F
GTX FAN 550,18686,GTX 550F
GTX LE 600 HO E-TEC,18687,VMAX 4 800 Mountain Max
GTX LTD 600 HO SDI,18688,No Match Found
GTX LTD 800 HO,18689,VMAX 4 800 Mountain Max
GTX SPORT 500 SS,18690,Wildcat Sport 700
GTX SPORT 600 HO SDI,18691,Sport 1000 S
MX Z380 F,18692,MXZ 380F
MX Z550 F,18693,MXZ 550F
MX Z600,18694,MXZ 600R
MX Z700,18695,MXU 700i
MX Z800,18696,MXZ 800
MX Z ADRENALINE 500 SS,18697,Falcone 500 Sport
MX Z ADRENALINE 600,18698,TX Starfire 650
MX Z ADRENALINE 600 HO,18699,MXZ XRS 600
MX Z ADRENALINE 600 HO E-TEC,18700,No Match Found
MX Z ADRENALINE 600 HO SDI,18701,No Match Found
MX Z ADRENALINE 700,18702,MXZ XRS 800
MX Z ADRENALINE 800,18703,MXZ XRS 800
MX Z ADRENALINE 800 HO,18704,MXZ XRS 800
MX Z ADRENALINE 800R POWER T.E.K.,18705,MXZ X 500
MX Z RENEGADE 1200 4-TEC,18706,Renegade 1200
MX Z RENEGADE 2-TEC 1000 SDI,18707,Renegade 1000
MX Z RENEGADE 2-TEC 800 HO,18708,Renegade X 800R
MX Z RENEGADE 600,18709,Renegade 600
MX Z RENEGADE 600 HO,18710,Renegade 600
MX Z RENEGADE 600 HO (R),18711,Renegade 600R
MX Z RENEGADE 600 HO E-TEC,18712,Renegade 600
MX Z RENEGADE 600 HO SDI,18713,Renegade 600
MX Z RENEGADE 700,18714,Renegade 600R
MX Z RENEGADE 800,18715,Renegade 800R
MX Z RENEGADE 800 (R),18716,Renegade 800R
MX Z RENEGADE 800 HO,18717,Renegade 800
MX Z RENEGADE 800R POWER T.E.K.,18718,Renegade 800R
MX Z SPORT 500,18719,Super Sport 550
MX Z SPORT 500 RER,18720,Maverick Sport 1000R
MX Z SPORT 550F,18721,Super Sport 550
MX Z SPORT 550F XP-FAN,18722,Super Sport 550
MX Z SPORT 600 ACE LFF,18723,Sportsman ACE 570
